ner_tag,id,token
B-PER,2922,mbalulafikile
O,2922,maybe
O,2922,elaborate
B-PER,2922,ray
I-PER,2922,jennings
O,2922,u
O,2922,19
O,2922,coach
O,2922,personally
O,2922,think
O,2922,absolute
O,2922,disgrace
O,2922,win
O,2922,sacked
O,2923,@shiihx
B-PER,2923,baekhyun
O,2923,liked
O,2923,photo
B-PER,2923,minseok
O,2923,hahahha
O,2923,http://t.co/vsf32ccpkk
B-PER,2924,luke
I-PER,2924,robert
I-PER,2924,hemmings
O,2924,penguin
O,2924,says
O,2924,follow
O,2924,love
O,2924,sunshine
O,2924,☀
O,2924,☀
O,2924,☀
B-PER,2924,@
B-PER,2924,luke5sos
O,2924,332
B-PER,2925,@
B-PER,2925,jujuscherer
B-PER,2925,@
B-PER,2925,cdubyah76
O,2925,eat
O,2925,fish
O,2925,lol
O,2925,chips
O,2925,amazing
O,2925,😄
O,2926,vision
O,2926,👀
O,2926,commitment
O,2926,position
O,2926,🙌
O,2931,http://t.co/lnvhhkumc6
B-PER,2934,jazmine
I-PER,2934,sullivan-
O,2934,love
O,2934,man
B-PER,2935,@
B-PER,2935,sanadya_brahmin
B-PER,2935,@
B-PER,2935,rupeshsingh10
B-PER,2935,@
B-PER,2935,ashish_prataps
O,2935,scam
O,2935,reliance
O,2935,charging
O,2935,based
O,2935,gas
O,2935,rate
B-LOC,2935,europe
B-LOC,2935,japan
O,2935,big
O,2935,loot
O,2936,seriously
O,2936,start
O,2936,reading
O,2939,c
B-ORG,2939,wfc
B-ORG,2939,jpm
I-ORG,2939,housing
O,2939,report
O,2939,bad
O,2939,claims
O,2939,look
O,2939,decline
O,2939,south
O,2940,teams
O,2940,middle
O,2940,moments
O,2940,away
O,2940,live
O,2940,action
O,2940,#ddvskkr
O,2940,#kkrvsdd
O,2940,#ipl7
O,2941,old
O,2941,men
O,2941,complimented
O,2941,nails
O,2941,today
O,2941,clearly
O,2941,gd
O,2941,taste
O,2941,old
O,2941,age
O,2941,💁
O,2944,♩
O,2944,currently
O,2944,playing
B-PER,2944,ronnie
I-PER,2944,lovejoy
O,2944,@
O,2944,http://t.co/88e80ykn1s
B-PER,2945,@
B-PER,2945,bombshellbetti
O,2945,wanted
O,2945,change
O,2945,thought
O,2945,foot
O,2945,sink
O,2945,different
B-PER,2946,@
B-PER,2946,mrsjellysantos
O,2946,damned
O,2946,damned
O,2948,:))
O,2949,posted
O,2949,new
O,2949,photo
B-ORG,2949,facebook
O,2949,http://t.co/8hbfycgmrn
O,2950,accepting
O,2950,photo
O,2950,edit
O,2950,requests
O,2950,rp
O,2950,want
B-PER,2952,@
B-PER,2952,mikepaul
O,2952,7
O,2952,habits
O,2952,highly
O,2952,effective
O,2952,teachers
O,2952,use
O,2952,technology
O,2952,infographic
O,2952,http://t.co/nbqga52ton
O,2954,@ivansote21
O,2954,@mao_20
B-ORG,2954,@
B-ORG,2954,homedepot
O,2954,lmfaooo
O,2954,ayeee
O,2954,barrels
O,2954,everybody
B-PER,2955,sial
I-PER,2955,warnet
B-PER,2956,@
B-PER,2956,trapicalgod
O,2956,thirst
O,2956,real
O,2956,lol
B-ORG,2957,@
B-ORG,2957,sportscenter
B-ORG,2957,76ers
O,2957,retire
B-PER,2957,allen
I-PER,2957,iverson
O,2957,jersey
O,2957,tonight
O,2957,halftime
O,2957,vs
B-ORG,2957,wizards
B-PER,2957,julius
I-PER,2957,erving
B-PER,2957,moses
I-PER,2957,malone
B-PER,2957,dikembe
I-PER,2957,mutombo
O,2957,…
O,2958,quiet
O,2958,ready
O,2958,shall
O,2958,find
O,2958,compensation
O,2958,disappointment
O,2959,posted
O,2959,new
O,2959,photo
O,2959,facebook
O,2959,http://t.co/r98d54lzm0
O,2960,nigga
O,2960,u
O,2960,older
O,2960,version
O,2960,“
B-PER,2960,@
B-PER,2960,nikowavy
O,2960,y
O,2960,clown
B-PER,2960,terio
O,2960,kid
O,2960,”
B-PER,2961,@
B-PER,2961,david_myers77
O,2961,idk
O,2961,seepin
B-PER,2961,@
B-PER,2961,thenicksavoia
O,2962,wrong
O,2963,bom
O,2963,dia
O,2963,:)
B-ORG,2964,@
B-ORG,2964,9gagtweets
O,2964,tried
O,2964,selfie
O,2964,dog
O,2964,turned
O,2964,grea
O,2964,http://t.co/a68yh6azqp
B-ORG,2965,@
B-ORG,2965,comp_finance
B-PER,2965,@
B-PER,2965,drbrucebaird
O,2965,wonderful
O,2965,interview
B-PER,2965,bruce
O,2965,love
O,2965,helping
O,2965,offices
O,2965,help
O,2965,patients
O,2965,yes
O,2965,treatment
B-ORG,2966,@
B-ORG,2966,mychemicaljulia
B-ORG,2966,@
B-ORG,2966,shuutheamazing
O,2966,dude
O,2966,literally
O,2966,eat
O,2967,think
O,2967,started
O,2967,wear
O,2967,makeup
O,2968,#camgirl
O,2968,online
O,2968,http://t.co/pnxpklohzw
O,2968,http://t.co/rcdxzq5usx
B-PER,2969,@
B-PER,2969,sphenationdj
O,2969,bruh
O,2969,stop
O,2969,crybaby
O,2969,stop
O,2969,saying
O,2969,childish
O,2969,clear
O,2970,wait
B-LOC,2970,sayulita
O,2970,skate
B-PER,2971,ballou
O,2971,turn
O,2971,warm
O,2971,outside
O,2971,ctfu
B-ORG,2972,@
B-ORG,2972,luke5sos
O,2972,mean
O,2972,pretty
O,2972,deserve
O,2972,happy
O,2972,hope
O,2972,someday
O,2972,love
O,2972,14
B-PER,2973,@
B-PER,2973,laladessie
O,2973,“
B-PER,2973,@
B-PER,2973,sodamnreai
B-ORG,2973,snapchats
O,2973,http://t.co/azwh6jpyfo
O,2973,”
O,2974,hate
O,2974,nervous
O,2974,people
O,2974,😞
B-PER,2975,@
B-PER,2975,catpornx
O,2975,munchkin
O,2975,cats
O,2975,adorable
O,2975,http://t.co/k62eakkqja
B-PER,2976,justin
O,2976,waiting
O,2976,long
O,2976,dream
O,2976,come
O,2976,true
O,2976,follow
O,2976,friend
B-PER,2976,@
B-PER,2976,shafeeva1
O,2976,ily
B-PER,2976,@
B-PER,2976,justinbieber
O,2976,61
B-PER,2977,@
B-PER,2977,onelesskidrauhl
O,2977,omg
O,2977,tysm
O,2978,missed
O,2978,lol
O,2978,dammmit
O,2979,downstairs
O,2979,sandwich
O,2979,come
B-ORG,2979,sonic
O,2979,milkshake
O,2979,hmm
O,2979,http://t.co/uljsh0phdo
B-PER,2981,@
B-PER,2981,weddingpornx
B-PER,2981,vera
I-PER,2981,wang
O,2981,engagement
O,2981,ring
O,2981,love
O,2981,collection
O,2981,http://t.co/ddzysuhlxi
O,2982,20
O,2982,pictures
B-LOC,2982,topkapi
I-LOC,2982,palace
B-LOC,2982,istanbul
O,2982,http://t.co/is9rmljhdm
O,2982,@turkishtravel
B-PER,2983,@
B-PER,2983,holiestgoddess
O,2983,:(
O,2983,busy
O,2983,kms
B-PER,2984,@
B-PER,2984,frenzeeeee
B-PER,2984,@
B-PER,2984,russellcosta3
B-PER,2984,@
B-PER,2984,dave_sciarra1
B-PER,2984,@
B-PER,2984,apesky11
B-PER,2984,madden
O,2986,@finnishgamer56
B-PER,2986,rog
O,2986,addresses
B-LOC,2986,arena
O,2986,haters
O,2986,http://t.co/bxqkdmhyjm
O,2987,accepted
O,2987,5
O,2987,photo
O,2987,challenge
O,2987,choose
O,2987,5
O,2987,photos
O,2987,feel
O,2987,beautiful
O,2987,…
O,2987,http://t.co/di8sxszrfc
B-PER,2988,@
B-PER,2988,monica_ayu06
O,2988,better
O,2988,:)
O,2989,uh
O,2989,lalala
O,2990,everyday
O,2990,list
O,2990,jobs
O,2990,day
O,2990,list
O,2990,gets
O,2990,bigger
O,2990,:p
O,2991,svgttufqjnpdqgswciesouduhcesio
O,2992,#jfb
O,2992,tajarz
B-LOC,2992,new
I-LOC,2992,hampshire
O,2992,ex-
O,2992,priest
O,2992,gets
O,2992,jail
O,2992,time
O,2992,thefts
O,2992,http://t.co/nrl4vwwa0k
O,2992,#followback
O,2992,tajarz
B-ORG,2994,facebook
O,2994,https://t.co/djcfewaxoq
B-PER,2995,@
B-PER,2995,tiegolive
O,2995,2nd
O,2995,time
O,2996,sinkhole
O,2996,blamed
O,2996,forklift
O,2996,topple
I-ORG,2996,health
I-ORG,2996,safety
I-ORG,2996,executive
O,2996,confirms
O,2996,investigating
O,2996,forkli
O,2996,http://t.co/sgiykafdo3
O,2997,@truescrlife
O,2997,4
O,2997,long
O,2997,years
O,2997,waiting
O,2997,2014
B-ORG,2997,world
I-ORG,2997,cup
O,2997,http://t.co/zwr6nxwun7
O,2998,damnnnn
O,2998,got
O,2998,ass
O,2998,fackkk
O,2999,@deanstopdying
B-PER,2999,gavin
O,2999,bottoms
O,3000,high
O,3000,balance
O,3000,lows
O,3003,rules
O,3003,live
O,3003,laws
O,3003,apply
O,3003,voiceless
O,3003,screams
O,3003,goodbye
O,3003,#thepurgeanarchy
O,3004,today
O,3004,stats
O,3004,3
O,3004,followers
O,3004,unfollower
O,3004,followed
O,3004,7
O,3004,people
O,3004,http://t.co/cvm6vfmjzc
B-ORG,3006,@
B-ORG,3006,mandateconf
O,3006,start
O,3006,spreadin
O,3006,news
O,3006,http://t.co/isfamgnzz0
O,3006,live
O,3006,registration
O,3006,open
O,3006,http://t.co/vbd4cpyjwg
O,3007,@game4androids
B-ORG,3007,clash
I-ORG,3007,clans
O,3007,guide
B-PER,3007,jorge
O,3007,greatest
O,3007,players
B-PER,3007,#migulesalero
O,3007,http://t.co/jzblsxw5tr
O,3007,download
O,3007,free
O,3007,>>
O,3007,http://t.c…
B-ORG,3008,reading
O,3008,letting
O,3008,ended
O,3008,playing
O,3008,8
O,3008,men
O,3008,#bettingdaysover
O,3009,@m333ran_786
O,3009,chance
O,3009,win
O,3009,motm
B-PER,3009,adrian
O,3009,http://t.co/fswfiwv5bv
O,3009,http://t.co/l4oyjhrsf4
B-PER,3010,@
B-PER,3010,theresaaang_
B-PER,3010,@
B-PER,3010,danicasandreasd
B-PER,3010,@
B-PER,3010,aileenrms
O,3010,@ysaadalawatatlo
O,3010,@ivy_ni_caesey
O,3010,atleast
B-PER,3010,aminado
O,3010,:d
O,3010,hahahaha
O,3011,wish
O,3011,boyfran
O,3011,come
O,3011,cuddle
O,3011,rn
O,3011,lol
O,3012,weed
O,3012,http://t.co/kjln1ehjqv
O,3013,“
O,3013,@peaceofthesouth
O,3013,country
O,3013,music
O,3013,gets
O,3013,old
O,3013,”
B-ORG,3014,@
B-ORG,3014,themanicmedium
O,3014,thanks
O,3014,"#follow,"
B-PER,3014,kent
O,3014,check
O,3014,#mystery
O,3014,#paranormal
O,3014,#books
O,3014,#videos
O,3014,http://t.co/uxw0vf5gdq
O,3015,wood
O,3015,moanin
O,3015,http://t.co/rn6dqpqpue
B-LOC,3016,universidade
I-LOC,3016,federal
I-LOC,3016,tocantins
B-LOC,3016,uft
O,3016,@uftoficial
B-LOC,3016,palmas
O,3016,w
O,3016,2
O,3016,http://t.co/2sgomq9etz
O,3017,dream
O,3017,bed
O,3018,purge
O,3018,commences
O,3018,tomorrow
O,3018,laws
O,3018,break
O,3018,#ifthepurgewasreal
O,3019,@sexgoddmendes
B-PER,3019,@
B-PER,3019,jacobwhitesides
O,3019,wo
O,3021,waah
O,3021,imagine
O,3021,high
O,3021,stop
O,3022,pardew
O,3022,pikey
B-PER,3022,@
B-PER,3022,davidmeyler7
O,3022,http://t.co/xnzizfiyzq
B-PER,3023,@
B-PER,3023,stephengrootes
O,3023,vote
O,3023,taken
O,3023,20min
B-LOC,3023,bryneven
I-LOC,3023,primary
I-LOC,3023,school
O,3025,tell
B-PER,3026,@
B-PER,3026,horrorplaces
B-LOC,3026,family
I-LOC,3026,doctors
I-LOC,3026,clinic
B-LOC,3026,germany
O,3026,http://t.co/zmuyh0stbg
O,3028,hello
O,3028,100
O,3028,potion
O,3028,challenge
O,3028,continuation
O,3028,today
B-ORG,3028,eu
O,3028,warlock
O,3028,leveling
O,3030,earning
O,3030,#mpoints
O,3030,rewards
I-ORG,3030,weather
I-ORG,3030,channel
O,3030,http://t.co/uilzspdprx
B-PER,3031,@
B-PER,3031,niallofficial
O,3031,walk
O,3031,wohoo
B-PER,3032,@
B-PER,3032,comoaloy
B-PER,3032,kapan
B-ORG,3033,apple
O,3033,iphone
O,3033,4
O,3033,white
O,3033,8
O,3033,gb
O,3033,accessories
O,3033,contract
B-ORG,3033,verizon
I-ORG,3033,wireless
O,3033,http://t.co/mrurojaeze
O,3033,#iphone
O,3034,bollocks
O,3035,bored
O,3035,clean
O,3035,room
O,3035,house
O,3035,car
O,3035,reorganize
O,3035,iphone
O,3036,http://t.co/wjwf9n2edt
O,3037,good
O,3037,piece
O,3037,gender
O,3037,stereotyping
O,3037,childrens
O,3037,clothes
B-ORG,3037,@
B-ORG,3037,thefworduk
O,3037,http://t.co/illtzt4slu
O,3037,thats
O,3037,dont
O,3037,boy
O,3037,girl
O,3037,categories
O,3037,anymore
B-ORG,3038,@
B-ORG,3038,theeliienshow
O,3038,chocolate
O,3038,comes
O,3038,cocoa
O,3038,tree
O,3038,makes
O,3038,plant
O,3038,chocolate
O,3038,salad
O,3039,district
O,3039,finals
O,3039,tonight
B-LOC,3039,harrison
I-LOC,3039,high
I-LOC,3039,school
O,3039,5pm
O,3039,👌
O,3039,👏
O,3039,🏀
O,3039,#lwgb
O,3039,#five
O,3039,http://t.co/mjnak9kqfp
O,3041,great
O,3041,time
O,3041,volunteering
B-ORG,3041,@
B-ORG,3041,westendhousebgc
O,3041,read
O,3041,visit
O,3041,http://t.co/kl1dtsvfld
O,3041,…
O,3041,#workbridgeworks
B-LOC,3041,@
B-LOC,3041,workbridgema
O,3042,@fightciubs
O,3042,im
O,3042,dead
O,3042,😂
O,3042,😂
O,3042,😂
O,3042,https://t.co/ea8sknsgma
B-PER,3044,@
B-PER,3044,bibimbang_th
O,3044,fantaken
O,3044,220414
O,3044,live
B-LOC,3044,earth
I-LOC,3044,la
O,3044,attack
O,3044,yongguk-
O,3044,2
O,3044,❤
O,3044,cr
O,3044,choiza11
O,3044,edit
O,3044,http://t.co/bjo2jonprp
B-PER,3045,@
B-PER,3045,bethanywolaver_
O,3045,😂
O,3045,😂
O,3045,laugh
O,3045,hard
O,3045,literally
O,3045,watched
O,3045,video
O,3045,little
O,3045,kid
O,3045,day
O,3045,haha
O,3047,2
B-ORG,3047,philips
I-ORG,3047,avent
O,3047,scf
O,3047,281
O,3047,02
O,3047,microwave
O,3047,steriliser
B-ORG,3047,philips
I-ORG,3047,avent
O,3047,scf
O,3047,281
O,3047,02
O,3047,microwave
O,3047,st
O,3047,http://t.co/rnfbujlzdj
O,3047,http://t.co/ck9fvqazyz
O,3049,googles
O,3049,fun
O,3049,activities
O,3049,old
O,3049,dogs
O,3050,smh
O,3050,like
O,3050,feeling
O,3051,hurray
O,3051,completed
O,3051,thick
O,3051,shroud
O,3051,quest
B-LOC,3051,mystery
I-LOC,3051,manor
O,3051,game
O,3051,http://t.co/3vpaid97q3
O,3051,#ipad
O,3051,#ipadgames
O,3051,#gameinsight
B-LOC,3052,world
O,3052,’
O,3052,s
O,3052,serial
O,3052,bird
O,3052,killers
O,3052,infamous
O,3052,windmills
O,3052,shame
O,3052,http://t.co/ikosrllyef
B-ORG,3052,@
B-ORG,3052,bloombergnews
O,3053,@livia_only
B-PER,3053,@
B-PER,3053,daniellarosita
B-PER,3053,@
B-PER,3053,albertkurniawa1
O,3053,@made_iswarayasp
B-PER,3053,@
B-PER,3053,silvanaapl
O,3053,iya
O,3053,#ibuanakkita
O,3053,;)
O,3054,today
O,3054,feel
O,3054,like
O,3054,#wohoo
O,3054,#wohoo
O,3056,everytimeee
O,3057,@crotchshire
O,3057,lines
B-PER,3058,@
B-PER,3058,datbieberstyle
B-PER,3058,@
B-PER,3058,hpisreal
O,3058,hey
O,3058,dude
O,3058,chill
O,3058,joke
O,3058,😂
O,3058,😂
O,3058,😂
O,3061,nigga
O,3061,ate
B-PER,3062,@
B-PER,3062,katherinedines
O,3062,canadarm
O,3062,background
O,3062,:)
O,3062,http://t.co/vz8iqzvz0b
B-ORG,3064,@
B-ORG,3064,lesleysfarm
O,3064,https://t.co/s79dbiqtmf
O,3064,http://t.co/kivzwluc3j
O,3066,“
O,3066,@itsdrewbiebxr
B-PER,3066,justin
O,3066,exploding
O,3066,phone
O,3066,lol
O,3066,”
O,3066,frrl
B-PER,3067,@
B-PER,3067,thetexanvixen
B-PER,3067,@
B-PER,3067,dark_red_hair
B-PER,3069,kaylie
O,3069,slick
O,3069,mad
O,3069,😂
O,3070,wind
O,3070,2
O,3070,5
O,3070,km
O,3070,h
O,3070,n
O,3070,barometer
O,3070,1015
O,3070,9
O,3070,hpa
O,3070,rising
O,3070,slowly
O,3070,temperature
O,3070,13
O,3070,3
O,3070,°
O,3070,c
O,3070,rain
O,3070,today
O,3070,0
O,3070,0
O,3070,mm
O,3070,humidity
O,3070,10
O,3071,early
O,3071,start
O,3071,packing
O,3071,spring
O,3071,break
O,3071,☀
O,3071,️
O,3071,😂
B-PER,3071,#bryant
O,3071,#6thfan
O,3072,@tbhcarterfans
O,3072,@jacubzbae
B-PER,3072,@
B-PER,3072,wetspinosa
O,3072,@cloudshawnn
O,3072,follow
B-PER,3074,@
B-PER,3074,yooara_hllvns
O,3074,polbek
O,3074,makaseh
B-PER,3075,@
B-PER,3075,shaun_moore
O,3075,news
B-ORG,3075,@
B-ORG,3075,wessexgarages
O,3075,offer
O,3075,staycation
O,3075,advice
O,3075,motorists
B-LOC,3075,#gloucester
O,3075,http://t.co/iykpd4ubtf
O,3075,http://t.co/jkfdwtjtyq
O,3076,･
O,3076,✧
B-PER,3076,@
B-PER,3076,louis_tomlinson
O,3076,know
O,3076,cool
O,3076,followed
B-PER,3076,briana
B-PER,3076,@
B-PER,3076,moonlightlouis
O,3076,seeing
O,3076,birthday
O,3076,today
O,3076,･
O,3076,✧
O,3076,6
B-PER,3078,@
B-PER,3078,asap_oneil
O,3078,boss
O,3078,complaining
O,3078,work
O,3078,week
O,3078,nigga
O,3078,knew
O,3078,lazy
O,3078,hired
O,3079,contributed
O,3079,tweets
B-ORG,3079,@
B-ORG,3079,greenwichhour
O,3079,delivered
B-ORG,3079,@
B-ORG,3079,roundteam
O,3079,https://t.co/fbjurs0vkh
O,3080,huh
O,3080,confused
O,3080,gona
O,3080,work
B-ORG,3080,@
B-ORG,3080,expressoshow
O,3080,taxis
O,3080,today
O,3080,begin
O,3080,providing
O,3080,free
O,3080,wifi
O,3080,commuters
O,3080,thoughts
O,3082,try
O,3082,look
O,3082,away
O,3082,resist
O,3082,time
O,3082,try
O,3082,quits
O,3082,hear
O,3082,come
O,3082,tits
O,3082,uh
O,3082,huh
O,3082,thats
O,3082,big
O,3082,10
O,3082,4
O,3082,😁
B-PER,3083,@
B-PER,3083,_grandmasterjoe
O,3083,u
O,3083,missed
O,3083,twitter
O,3083,tonight
O,3083,b
O,3083,fuck
O,3083,nigga
B-PER,3085,@
B-PER,3085,ratchel_rai
O,3085,omg
O,3085,😂
O,3085,😂
O,3086,inviting
O,3086,res
B-LOC,3086,#btv
I-LOC,3086,ward
I-LOC,3086,8
O,3086,organize
O,3086,new
B-ORG,3086,npa
O,3086,multicultural
O,3086,intergenerational
O,3086,student
O,3086,community
O,3086,map
O,3086,info
O,3086,http://t.co/kh58qmymno
O,3087,jgh
O,3088,37
B-PER,3088,@
B-PER,3088,harry_styles
B-PER,3088,harry
O,3088,follow
B-PER,3089,@
B-PER,3089,ayylmao
O,3089,bae
O,3089,ghost
O,3089,day
O,3089,http://t.co/s6xgs6g5vk
B-LOC,3091,#thenoite
B-ORG,3092,@
B-ORG,3092,apneunjii
O,3092,thanks
O,3093,omg
O,3093,finally
O,3093,got
O,3093,huge
O,3093,crap
O,3093,#freespirit
O,3098,@__chanelxo
O,3098,hdm
O,3098,😌
B-PER,3099,@
B-PER,3099,spyrokush
B-PER,3099,@
B-PER,3099,atljetsfan4
O,3099,thought
O,3099,fluke
O,3099,fumble
O,3099,foot
O,3099,kick
O,3099,ball
O,3099,thought
B-PER,3099,kerleys
O,3099,td
O,3099,reversed
O,3099,worse
O,3100,good
O,3100,mood
B-ORG,3101,@
B-ORG,3101,horneymedia
O,3101,hopefully
O,3101,silence
O,3101,prevail
B-PER,3101,#alanpardew
O,3102,@frappexniam
B-ORG,3102,seriously
O,3102,http://t.co/jqbat8gpvw
O,3103,posted
O,3103,photo
O,3103,http://t.co/7f0ntkeylm
B-PER,3104,@
B-PER,3104,omegapoint
O,3104,bad
O,3104,number
O,3104,lets
O,3104,wait
B-ORG,3104,@
B-ORG,3104,firefox
O,3104,29
O,3104,release
O,3104,goign
O,3104,awesome
O,3104,#fxhelp
O,3106,mind
O,3106,wander
O,3106,directions
O,3106,aries
O,3106,http://t.co/mjbag103ts
O,3107,good
O,3107,morning
O,3107,creep
O,3107,mommy
O,3107,😂
O,3107,☀
O,3107,️
O,3107,👋
O,3107,https://t.co/v8onj0ag2p
B-PER,3109,@
B-PER,3109,m_kunza
O,3109,got
O,3109,fresh
O,3109,3
O,3109,piece
O,3109,forged
O,3109,hubcap
O,3109,spinners
O,3109,powder
O,3109,coated
O,3109,advance
O,3109,auto
O,3109,chrome
O,3109,2000
O,3109,obo
B-PER,3110,@
B-PER,3110,trentagreent
O,3110,apparently
B-PER,3110,@
B-PER,3110,pizzaskankkatie
O,3110,eats
O,3110,hmpf
O,3111,night
O,3111,owl
O,3111,mode
O,3111,woooohhhooooo
O,3113,lg
O,3113,g
O,3113,watch
O,3113,come
O,3113,champagne
O,3113,gold
O,3113,version
O,3113,http://t.co/wwyplxueqt
O,3114,http://t.co/wddi21unsp
B-ORG,3116,arsenal
O,3116,bunch
O,3116,wankers
O,3122,sound
O,3122,brilliant
O,3122,today
O,3122,innovative
O,3122,aquarius
O,3122,http://t.co/ezhccw6xtv
B-ORG,3123,@
B-ORG,3123,wansibly
O,3123,bah
O,3123,bly
O,3123,main
O,3123,fisik
O,3123,gessss
O,3124,http://t.co/rixbvg3byy
O,3127,@girlfriendnotes
O,3127,real
O,3127,gtfo
O,3127,http://t.co/eskslflmye
O,3128,@sugarscape
B-PER,3128,louis
I-PER,3128,tommo
B-ORG,3128,doncaster
I-ORG,3128,rovers
O,3128,bid
O,3128,held
O,3128,image
O,3128,rights
O,3128,assume
O,3128,mean
O,3128,fit
O,3128,cameras
O,3128,broke
O,3128,http
O,3128,…
O,3129,@uberfacts
B-LOC,3129,uk
O,3129,legally
O,3129,required
O,3129,stop
O,3129,car
O,3129,run
O,3129,dog
O,3129,cat
B-PER,3130,@
B-PER,3130,rpadya
B-PER,3130,@
B-PER,3130,kuzy_kawodza
O,3130,suhn
O,3130,living
O,3130,man
B-PER,3133,@
B-PER,3133,teej_the_deej
O,3133,nah
O,3133,need
O,3133,ride
O,3133,eating
O,3133,breakfast
B-PER,3134,@
B-PER,3134,manishpaul03
O,3134,super
O,3134,fun
O,3134,n
B-PER,3134,@
B-PER,3134,beingsalmankhan
O,3134,:)
O,3134,:)
O,3134,http://t.co/a8i7rp5byt
B-PER,3135,@
B-PER,3135,stevieboylan
B-PER,3135,@
B-PER,3135,mikekus
O,3135,kryptonite
O,3136,groggily
O,3136,got
O,3136,bed
O,3136,blindly
O,3136,tried
O,3136,push
O,3136,window
O,3136,closed
O,3136,window
O,3136,met
O,3136,resistance
O,3136,close
O,3136,cat
O,3136,sitting
O,3138,people
B-LOC,3138,houston
O,3138,pride
O,3138,know
O,3138,lmao
B-PER,3141,@
B-PER,3141,shonneyyyyyy_
O,3141,lol
O,3141,bitch
O,3141,better
O,3141,shit
O,3141,cause
O,3141,💯
O,3141,😩
O,3143,little
O,3143,sister
O,3143,student
O,3143,plays
O,3143,instruments
O,3143,naturally
O,3143,pretty
O,3143,fuck
O,3143,happened
O,3143,mum
O,3143,😂
O,3143,🙈
O,3143,👋
O,3145,wanna
O,3145,know
O,3145,people
O,3145,nail
O,3145,salon
O,3145,sayin
O,3147,hope
O,3147,dont
O,3147,sound
O,3147,mean
O,3147,asking
O,3147,trans
O,3147,oop
O,3148,eventually
O,3148,moment
O,3148,clarity
B-PER,3149,@
B-PER,3149,kbiglandcoles
O,3149,remember
O,3149,saying
O,3149,going
O,3149,leave
O,3149,soon
O,3149,year
O,3149,:(
B-ORG,3150,@
B-ORG,3150,for_sale_
O,3150,grape
O,3150,growing
O,3150,wine
O,3150,making
O,3150,total
O,3150,wine
O,3150,making
O,3150,system
O,3150,http://t.co/icgt0xriy8
O,3150,#wine
O,3150,#forsale
O,3150,#tips
B-PER,3152,@
B-PER,3152,adnilebnitram
O,3152,having
O,3152,fun
O,3152,sold
O,3152,lol
O,3155,ugandan
O,3155,official
O,3155,general
O,3155,assembly
O,3155,chief
O,3155,http://t.co/ym7aeqggmp
O,3156,graphic
O,3156,way
O,3156,saying
O,3156,rotten
O,3156,foul
O,3156,words
O,3156,produced
O,3156,form
O,3156,mouth
O,3156,surpris
O,3156,http://t.co/w6xtez8dyr
O,3157,✤
O,3157,followers
O,3157,chain
O,3157,✤
O,3157,❶
O,3157,follow
O,3157,follow
O,3157,❷
O,3157,tweet
O,3157,❸
O,3157,follow
O,3157,#rt
O,3157,ers
O,3157,❹
O,3157,#follow
O,3157,new
O,3157,#followers
O,3157,❺
O,3157,gain
O,3157,followers
O,3157,5
O,3159,turns
O,3159,stone
O,3159,searching
O,3159,scorpio
O,3159,http://t.co/lgrtohymu0
B-ORG,3161,khalish
O,3161,episode
O,3161,60
O,3161,high
O,3161,quality
O,3161,7th
O,3161,2014
B-PER,3161,hum
I-PER,3161,sitaray
O,3161,http://t.co/yjl0l8dz8h
O,3162,bom
O,3162,dia
O,3163,@iagarwal5
O,3163,aww
O,3163,thanks
O,3163,d
O,3163,beautiful
O,3163,collage
O,3163,angelic
O,3163,sis
O,3163,😘
O,3163,😘
B-PER,3164,@
B-PER,3164,allegiantbre_
O,3164,couple
O,3164,times
O,3164,actually
O,3164,💯
O,3165,day
O,3165,life
O,3165,feels
O,3165,lonely
B-PER,3167,@
B-PER,3167,thelittleherb94
O,3167,got
O,3167,stuck
O,3167,tree
O,3167,decided
O,3167,situation
O,3167,http://t.co/iom09ru1ny
B-PER,3168,@
B-PER,3168,mike_stelzner
O,3168,3
O,3168,ways
O,3168,generate
O,3168,leads
B-ORG,3168,linkedin
O,3168,groups
O,3168,http://t.co/7tpbzeupse
B-PER,3168,@
B-PER,3168,johnnemopr
B-ORG,3168,@
B-ORG,3168,smexaminer
O,3169,hate
O,3169,allergies
O,3170,insert
O,3170,relatable
O,3170,caption
O,3170,http://t.co/g41djpsdnx
B-PER,3171,@
B-PER,3171,juliaroberts
O,3171,sunday
O,3171,help
O,3171,taking
O,3171,stand
O,3171,repression
B-LOC,3171,venezuela
I-LOC,3171,#sosvenezuela
I-LOC,3171,#oscarsforvenezuela
B-ORG,3171,#oscars2014
B-PER,3172,@
B-PER,3172,d1_dreamin72
O,3172,going
O,3172,today
O,3173,hotrocked
O,3173,new
O,3173,jacket
O,3173,fucking
O,3173,brilliant
O,3174,let
O,3174,anybody
O,3174,dictate
B-PER,3174,#onozawabot
B-PER,3175,@
B-PER,3175,mawmamoe
O,3175,thankyou
O,3175,bb
O,3175,💜
O,3175,yeah
O,3175,feeling
O,3175,slightly
O,3175,better
O,3175,decided
O,3175,sleep
O,3175,know
O,3175,life
O,3175,bit
O,3176,omg
O,3176,sad
B-PER,3176,#ripjohnnywinter
B-PER,3177,#jasatwitterlazuardyk
O,3177,haha
O,3177,masa
O,3177,623437
O,3178,bottle
O,3178,year
O,3178,😒
O,3179,@null
O,3179,55
O,3180,thats
B-LOC,3180,#middelburg
O,3180,right
B-PER,3180,@
B-PER,3180,ferialhaffajee
